DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRNAME,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5,acs_idx_caf
35200979001,3520005,Toronto,535.0,Toronto,35,ON,0.462526329,0.545468854,0.429233932,0.080767934,0.522175145,14.0,19.0,22.0,0.448587392
35200979002,3520005,Toronto,535.0,Toronto,35,ON,0.458411096,0.541777939,0.430731373,0.077399878,0.524277116,18.0,20.0,21.0,0.449336284
35200979003,3520005,Toronto,535.0,Toronto,35,ON,0.441462148,0.532948888,0.417737614,0.074100261,0.514363953,17.0,20.0,23.0,0.44458372
35200979004,3520005,Toronto,535.0,Toronto,35,ON,0.43399534,0.535761875,0.417523302,0.070810961,0.519476982,14.0,22.0,23.0,0.449131418
35200979005,3520005,Toronto,535.0,Toronto,35,ON,0.430408411,0.522595115,0.409719081,0.074598884,0.505890046,17.0,22.0,22.0,0.439426962
35200979006,3520005,Toronto,535.0,Toronto,35,ON,0.424021712,0.524672264,0.408089012,0.070770754,0.509441703,15.0,22.0,23.0,0.44041586
35200979007,3520005,Toronto,535.0,Toronto,35,ON,0.436814903,0.543113882,0.425401689,0.071116541,0.527637118,13.0,21.0,23.0,0.459774923
35200981001,3520005,Toronto,535.0,Toronto,35,ON,0.428688046,0.532312855,0.420264277,0.074466255,0.51367217,11.0,17.0,23.0,0.458686526
35200983001,3520005,Toronto,535.0,Toronto,35,ON,0.421225144,0.528731542,0.417326286,0.072921744,0.50809764,10.0,17.0,24.0,0.454032111
35200985001,3520005,Toronto,535.0,Toronto,35,ON,0.468200306,0.572093961,0.463899161,0.078865574,0.548189122,8.0,11.0,20.0,0.498453937
35200985003,3520005,Toronto,535.0,Toronto,35,ON,0.440509472,0.545583963,0.438613751,0.075300245,0.52344403,8.0,14.0,17.0,0.470784876
35200985004,3520005,Toronto,535.0,Toronto,35,ON,0.539149176,0.645201093,0.526112048,0.092171246,0.632227315,5.0,12.0,14.0,0.541813813
35200986003,3520005,Toronto,535.0,Toronto,35,ON,0.559935002,0.668665263,0.550132138,0.095110699,0.656349966,3.0,12.0,13.0,0.562836788
35200986004,3520005,Toronto,535.0,Toronto,35,ON,0.574557943,0.68421725,0.568703893,0.097099735,0.675302974,2.0,12.0,14.0,0.578201795
35200986005,3520005,Toronto,535.0,Toronto,35,ON,0.510144748,0.620899504,0.502677874,0.087459503,0.60659423,5.0,13.0,15.0,0.521863153
35200986006,3520005,Toronto,535.0,Toronto,35,ON,0.5367042,0.650650829,0.533886865,0.091449194,0.639784006,3.0,13.0,15.0,0.55185756
35200987001,3520005,Toronto,535.0,Toronto,35,ON,0.439005532,0.551926382,0.444226657,0.074187189,0.530248398,7.0,15.0,23.0,0.478880339
35200987003,3520005,Toronto,535.0,Toronto,35,ON,0.455498697,0.574178972,0.469047004,0.075519308,0.554975317,6.0,16.0,16.0,0.501311512
35200987004,3520005,Toronto,535.0,Toronto,35,ON,0.59653258,0.706149235,0.592111589,0.100180056,0.698108016,0.0,10.0,14.0,0.60002984
35200987005,3520005,Toronto,535.0,Toronto,35,ON,0.544744643,0.658260097,0.545052985,0.092981193,0.650189664,4.0,13.0,15.0,0.562294861
35200988001,3520005,Toronto,535.0,Toronto,35,ON,0.543742551,0.646628467,0.530020451,0.093779349,0.634049246,5.0,13.0,13.0,0.54510657
35200988002,3520005,Toronto,535.0,Toronto,35,ON,0.593008588,0.701354512,0.588972285,0.10005555,0.693275031,2.0,10.0,13.0,0.595688204
35200988003,3520005,Toronto,535.0,Toronto,35,ON,0.714325096,0.810958129,0.705157827,0.117128987,0.807666887,5.0,8.0,10.0,0.7161649
35200989003,3520005,Toronto,535.0,Toronto,35,ON,0.60548748,0.717667792,0.605790476,0.100781775,0.712337447,5.0,12.0,13.0,0.621899294
35200989004,3520005,Toronto,535.0,Toronto,35,ON,0.527787746,0.643218807,0.529069282,0.089829595,0.635803873,5.0,13.0,15.0,0.549350611
35200989005,3520005,Toronto,535.0,Toronto,35,ON,0.646012314,0.755152953,0.642718501,0.106881988,0.749404177,2.0,10.0,11.0,0.651377748
35200989006,3520005,Toronto,535.0,Toronto,35,ON,0.686003088,0.792835671,0.681136941,0.111765823,0.786190871,4.0,9.0,10.0,0.690438299
35200990001,3520005,Toronto,535.0,Toronto,35,ON,0.542115678,0.658080757,0.546017488,0.09162434,0.652161824,8.0,13.0,15.0,0.573580703
35200990002,3520005,Toronto,535.0,Toronto,35,ON,0.545671774,0.671603163,0.55227175,0.09040601,0.660234841,7.0,16.0,17.0,0.586974021
35200991001,3520005,Toronto,535.0,Toronto,35,ON,0.43732564,0.55578953,0.450121176,0.074107809,0.535733037,10.0,15.0,23.0,0.485621189
35200991002,3520005,Toronto,535.0,Toronto,35,ON,0.527496379,0.647521196,0.533623233,0.085393016,0.635800583,10.0,12.0,19.0,0.574228151
35200992001,3520005,Toronto,535.0,Toronto,35,ON,0.499906887,0.615912925,0.508919394,0.081208876,0.595937926,5.0,14.0,20.0,0.553764252
35200992002,3520005,Toronto,535.0,Toronto,35,ON,0.519404224,0.635004155,0.529799101,0.084058023,0.617832712,7.0,13.0,19.0,0.577563366
35200993001,3520005,Toronto,535.0,Toronto,35,ON,0.508262651,0.63226272,0.518524566,0.082184703,0.612573429,5.0,15.0,20.0,0.564016421
35200994001,3520005,Toronto,535.0,Toronto,35,ON,0.544125436,0.663071074,0.549844475,0.086375308,0.644137784,0.0,16.0,18.0,0.596555373
35200994002,3520005,Toronto,535.0,Toronto,35,ON,0.483225917,0.600765414,0.486761257,0.078307377,0.580192642,4.0,16.0,21.0,0.526856062
35200994003,3520005,Toronto,535.0,Toronto,35,ON,0.505540821,0.621101712,0.512857546,0.081615418,0.601239265,5.0,14.0,20.0,0.558114571
35200995001,3520005,Toronto,535.0,Toronto,35,ON,0.518432397,0.644934084,0.527614886,0.082819739,0.624815265,4.0,19.0,19.0,0.568954587
35200995002,3520005,Toronto,535.0,Toronto,35,ON,0.49638937,0.620811979,0.504237628,0.080198355,0.599729776,4.0,16.0,20.0,0.546831806
35200996001,3520005,Toronto,535.0,Toronto,35,ON,0.501015508,0.633165629,0.502949966,0.08179799,0.620875707,6.0,20.0,21.0,0.534493323
35200997001,3520005,Toronto,535.0,Toronto,35,ON,0.481650201,0.62280934,0.494423395,0.076773878,0.600296885,9.0,18.0,18.0,0.519024742
35200997002,3520005,Toronto,535.0,Toronto,35,ON,0.492010885,0.625545736,0.500450765,0.080911331,0.602144126,7.0,20.0,21.0,0.532532074
35200997003,3520005,Toronto,535.0,Toronto,35,ON,0.454744093,0.585152058,0.463596159,0.075987087,0.565421186,9.0,21.0,22.0,0.493258303
35200998003,3520005,Toronto,535.0,Toronto,35,ON,0.533525714,0.668680611,0.537088047,0.089201248,0.659756661,14.0,17.0,18.0,0.562783888
35200998005,3520005,Toronto,535.0,Toronto,35,ON,0.502088452,0.641660935,0.507817557,0.084626444,0.630489167,13.0,18.0,19.0,0.52678713
35200998006,3520005,Toronto,535.0,Toronto,35,ON,0.473442884,0.606240945,0.477217629,0.078263814,0.595966285,11.0,20.0,21.0,0.499732034
35200999001,3520005,Toronto,535.0,Toronto,35,ON,0.483719273,0.628926282,0.497458462,0.07624307,0.606224726,12.0,16.0,18.0,0.517638069
35200999003,3520005,Toronto,535.0,Toronto,35,ON,0.496338797,0.644244369,0.506078965,0.079485493,0.631813461,15.0,16.0,18.0,0.518689138
35200999004,3520005,Toronto,535.0,Toronto,35,ON,0.489193203,0.636496415,0.497365413,0.078507353,0.623035702,15.0,17.0,18.0,0.510233617
35200999005,3520005,Toronto,535.0,Toronto,35,ON,0.502250754,0.645191109,0.509925073,0.079946892,0.630757813,12.0,16.0,18.0,0.525892972
35201000001,3520005,Toronto,535.0,Toronto,35,ON,0.56444184,0.692694567,0.565050068,0.096198418,0.687877071,17.0,18.0,18.0,0.58638749
35201000002,3520005,Toronto,535.0,Toronto,35,ON,0.546221958,0.688698141,0.552959318,0.0906562,0.678479472,15.0,16.0,19.0,0.567244111
35201001001,3520005,Toronto,535.0,Toronto,35,ON,0.455774597,0.606255129,0.476642144,0.073748779,0.583798007,11.0,12.0,14.0,0.496405769
35201002001,3520005,Toronto,535.0,Toronto,35,ON,0.481106233,0.633741685,0.492621366,0.077474704,0.618592173,9.0,9.0,14.0,0.505001294
35201003001,3520005,Toronto,535.0,Toronto,35,ON,0.516399497,0.666875536,0.526939376,0.085064014,0.656306284,7.0,7.0,12.0,0.543768755
35201004001,3520005,Toronto,535.0,Toronto,35,ON,0.575936162,0.72286163,0.582553193,0.094829951,0.713382064,8.0,8.0,11.0,0.598573575
35201005001,3520005,Toronto,535.0,Toronto,35,ON,0.577952408,0.733350477,0.589499908,0.092917277,0.721410152,11.0,12.0,12.0,0.596061049
35201006001,3520005,Toronto,535.0,Toronto,35,ON,0.605643969,0.761163425,0.617877249,0.096177204,0.750049193,10.0,13.0,13.0,0.623990604
35201007001,3520005,Toronto,535.0,Toronto,35,ON,0.670530313,0.821886498,0.682043043,0.104430641,0.815501274,8.0,12.0,12.0,0.687820019
35201008001,3520005,Toronto,535.0,Toronto,35,ON,0.74894585,0.849032433,0.738380061,0.122786094,0.849488725,11.0,12.0,13.0,0.76455183
35201009001,3520005,Toronto,535.0,Toronto,35,ON,0.702593616,0.815346838,0.695110352,0.114966969,0.814100269,13.0,13.0,15.0,0.717809607
35201009002,3520005,Toronto,535.0,Toronto,35,ON,0.654359974,0.776472618,0.651891585,0.107786762,0.77162494,13.0,15.0,16.0,0.672788279
35201010001,3520005,Toronto,535.0,Toronto,35,ON,0.614012394,0.745381776,0.616864464,0.100966382,0.736434547,12.0,14.0,17.0,0.634051415
35201010002,3520005,Toronto,535.0,Toronto,35,ON,0.607980577,0.732738127,0.605603681,0.1023014,0.727639718,15.0,16.0,18.0,0.625097027
35201010003,3520005,Toronto,535.0,Toronto,35,ON,0.714010271,0.845715925,0.716807042,0.112102153,0.83778148,9.0,10.0,13.0,0.731658846
35201011001,3520005,Toronto,535.0,Toronto,35,ON,0.543322144,0.673394492,0.543646923,0.092415022,0.665490011,17.0,18.0,19.0,0.566541414
35201011002,3520005,Toronto,535.0,Toronto,35,ON,0.584678012,0.711035797,0.582960359,0.098833894,0.705515289,16.0,17.0,18.0,0.605023931
35201011003,3520005,Toronto,535.0,Toronto,35,ON,0.504180908,0.637135043,0.505841648,0.086647745,0.627307443,15.0,19.0,21.0,0.525535116
35201011004,3520005,Toronto,535.0,Toronto,35,ON,0.519463061,0.651751039,0.521586342,0.087661798,0.641781633,13.0,19.0,19.0,0.54900024
35201012001,3520005,Toronto,535.0,Toronto,35,ON,0.520729031,0.654324395,0.523032607,0.088297698,0.643839279,14.0,18.0,21.0,0.54331808
35201013001,3520005,Toronto,535.0,Toronto,35,ON,0.559223493,0.695503151,0.560545222,0.093121483,0.683128906,13.0,16.0,19.0,0.579461204
35201014001,3520005,Toronto,535.0,Toronto,35,ON,0.577300262,0.711236476,0.577803807,0.095114742,0.698631239,10.0,15.0,18.0,0.599988946
35201015001,3520005,Toronto,535.0,Toronto,35,ON,0.582861383,0.715786568,0.582794969,0.096169677,0.70309246,9.0,14.0,18.0,0.603718662
35201016001,3520005,Toronto,535.0,Toronto,35,ON,0.664284529,0.79730419,0.66631175,0.106581079,0.788246267,10.0,12.0,15.0,0.683468308
35201016002,3520005,Toronto,535.0,Toronto,35,ON,0.696462683,0.827537199,0.700792177,0.108573941,0.819690929,4.0,11.0,14.0,0.722659483
35201016003,3520005,Toronto,535.0,Toronto,35,ON,0.740112076,0.868685867,0.741240403,0.116035165,0.86006695,6.0,10.0,12.0,0.758967362
35201016004,3520005,Toronto,535.0,Toronto,35,ON,0.716501414,0.846092421,0.718995752,0.112102153,0.837798641,8.0,11.0,13.0,0.737009003
35201017001,3520005,Toronto,535.0,Toronto,35,ON,0.566843029,0.692717114,0.574861631,0.092058359,0.683322847,5.0,13.0,16.0,0.606241216
35201017002,3520005,Toronto,535.0,Toronto,35,ON,0.598195197,0.728650457,0.603304433,0.096884176,0.71767747,0.0,14.0,15.0,0.629288271
35201017003,3520005,Toronto,535.0,Toronto,35,ON,0.637664266,0.764634876,0.645830681,0.101085052,0.756374914,3.0,13.0,13.0,0.672932762
35201018001,3520005,Toronto,535.0,Toronto,35,ON,0.605676014,0.716510475,0.611211835,0.100320954,0.709677914,7.0,16.0,16.0,0.667157685
35201019001,3520005,Toronto,535.0,Toronto,35,ON,0.578577291,0.694269591,0.585644456,0.095832467,0.688661122,7.0,16.0,16.0,0.63454636
35201020001,3520005,Toronto,535.0,Toronto,35,ON,0.571075362,0.678001782,0.575134454,0.095398448,0.675135505,9.0,14.0,15.0,0.630912107
35201023001,3520005,Toronto,535.0,Toronto,35,ON,0.747383593,0.837308973,0.739485858,0.122532695,0.840501966,0.0,7.0,13.0,0.756935451
35201023002,3520005,Toronto,535.0,Toronto,35,ON,0.584696638,0.675349731,0.583525162,0.099735175,0.682410632,6.0,13.0,19.0,0.618981962
35201024001,3520005,Toronto,535.0,Toronto,35,ON,0.647005711,0.730586662,0.639918964,0.110171137,0.73930336,7.0,10.0,12.0,0.662767176
35201024002,3520005,Toronto,535.0,Toronto,35,ON,0.698958679,0.778070053,0.688432664,0.118037275,0.786019918,0.0,8.0,15.0,0.715492714
35201024003,3520005,Toronto,535.0,Toronto,35,ON,0.670793784,0.749276764,0.662047411,0.114036401,0.760304808,6.0,9.0,12.0,0.687201453
35201025001,3520005,Toronto,535.0,Toronto,35,ON,0.707833444,0.780361147,0.696999352,0.118037275,0.787786018,7.0,9.0,13.0,0.726641336
35201025002,3520005,Toronto,535.0,Toronto,35,ON,0.68985141,0.765836051,0.680343799,0.115731752,0.772927775,6.0,7.0,10.0,0.705269578
35201025003,3520005,Toronto,535.0,Toronto,35,ON,0.694641225,0.773304966,0.684876686,0.116205901,0.780997442,4.0,9.0,9.0,0.70479011
35201025004,3520005,Toronto,535.0,Toronto,35,ON,0.688086898,0.761527168,0.676278296,0.11472521,0.771039376,8.0,11.0,15.0,0.711420633
35201025005,3520005,Toronto,535.0,Toronto,35,ON,0.600490146,0.681230062,0.594249297,0.103450322,0.690425781,9.0,11.0,13.0,0.623537455
35201025006,3520005,Toronto,535.0,Toronto,35,ON,0.635733404,0.716390227,0.629042563,0.108255768,0.726767214,6.0,10.0,11.0,0.65599806
35201026001,3520005,Toronto,535.0,Toronto,35,ON,0.660772986,0.729294724,0.655401472,0.111716025,0.739947457,9.0,11.0,14.0,0.705722158
35201026002,3520005,Toronto,535.0,Toronto,35,ON,0.59790069,0.667896539,0.595943088,0.103864601,0.678717114,10.0,12.0,13.0,0.649283021
35201026003,3520005,Toronto,535.0,Toronto,35,ON,0.59334236,0.66947238,0.59201964,0.102813941,0.682027839,6.0,10.0,13.0,0.634672816
35201027001,3520005,Toronto,535.0,Toronto,35,ON,0.630411825,0.692788585,0.627287813,0.110738833,0.704537461,11.0,12.0,16.0,0.691343915
35201027002,3520005,Toronto,535.0,Toronto,35,ON,0.542505142,0.610841391,0.539864369,0.096950578,0.620735069,9.0,13.0,15.0,0.596770208
35201027003,3520005,Toronto,535.0,Toronto,35,ON,0.542591327,0.617014399,0.541769133,0.097772978,0.626468117,7.0,11.0,16.0,0.598817417
35201028001,3520005,Toronto,535.0,Toronto,35,ON,0.573484817,0.632490456,0.565087453,0.107424297,0.642572612,14.0,15.0,16.0,0.636240275
35201028002,3520005,Toronto,535.0,Toronto,35,ON,0.601648308,0.662883143,0.592606914,0.106681854,0.675589433,13.0,14.0,17.0,0.654315191
35201028003,3520005,Toronto,535.0,Toronto,35,ON,0.608653972,0.672427203,0.601396927,0.106222885,0.685028459,13.0,14.0,17.0,0.661461482
35201029001,3520005,Toronto,535.0,Toronto,35,ON,0.745215472,0.819421612,0.728767581,0.130253604,0.824746335,5.0,9.0,15.0,0.767288009
35201029002,3520005,Toronto,535.0,Toronto,35,ON,0.717608181,0.780137638,0.700881245,0.123855,0.787064508,8.0,9.0,14.0,0.738813497
35201029006,3520005,Toronto,535.0,Toronto,35,ON,0.68237369,0.749591087,0.668894587,0.116231305,0.760097662,10.0,12.0,15.0,0.712686612
35201029007,3520005,Toronto,535.0,Toronto,35,ON,0.791255542,0.848910233,0.769068742,0.132230516,0.851427448,6.0,10.0,12.0,0.801227289
35201029008,3520005,Toronto,535.0,Toronto,35,ON,0.801290467,0.857155411,0.778185811,0.132657613,0.861405613,6.0,10.0,12.0,0.811512308
35201029009,3520005,Toronto,535.0,Toronto,35,ON,0.819076088,0.88132345,0.80009437,0.133138935,0.881643284,4.0,9.0,12.0,0.827717961
35201030001,3520005,Toronto,535.0,Toronto,35,ON,0.653516873,0.726821093,0.646234864,0.119686325,0.737262394,7.0,13.0,18.0,0.703925408
35201030002,3520005,Toronto,535.0,Toronto,35,ON,0.603388436,0.673038789,0.601487656,0.112002065,0.681627684,10.0,14.0,18.0,0.669730409
35201030003,3520005,Toronto,535.0,Toronto,35,ON,0.622642199,0.694811245,0.61960373,0.11384097,0.703547577,9.0,13.0,18.0,0.679888494
35201031002,3520005,Toronto,535.0,Toronto,35,ON,0.832700264,0.892509627,0.804210405,0.145231513,0.894903805,0.0,8.0,13.0,0.850924394
35201031003,3520005,Toronto,535.0,Toronto,35,ON,0.65516347,0.734133768,0.645579381,0.119449805,0.740281456,7.0,12.0,18.0,0.69570453
35201031007,3520005,Toronto,535.0,Toronto,35,ON,0.813024839,0.864749055,0.781427947,0.144136206,0.870316364,4.0,10.0,13.0,0.842232479
35201032002,3520005,Toronto,535.0,Toronto,35,ON,0.691984806,0.761327341,0.680786977,0.12582956,0.771811817,6.0,12.0,16.0,0.743490433
35201032006,3520005,Toronto,535.0,Toronto,35,ON,0.674168873,0.735848647,0.661231261,0.12742777,0.746864855,6.0,14.0,15.0,0.736433789
35201033001,3520005,Toronto,535.0,Toronto,35,ON,0.853970184,0.895271629,0.806234276,0.156090114,0.892986523,6.0,11.0,13.0,0.874410433
35201033002,3520005,Toronto,535.0,Toronto,35,ON,0.864197531,0.933951593,0.84307496,0.147298392,0.937324307,4.0,5.0,11.0,0.882171451
35201034002,3520005,Toronto,535.0,Toronto,35,ON,0.872647521,0.907762937,0.820865817,0.157026109,0.910124424,6.0,11.0,12.0,0.883292283
35201034004,3520005,Toronto,535.0,Toronto,35,ON,0.763555649,0.818870648,0.720260149,0.149415897,0.820624797,8.0,12.0,15.0,0.782133287
35201035001,3520005,Toronto,535.0,Toronto,35,ON,0.830554657,0.887901056,0.787322947,0.153524583,0.888640332,9.0,9.0,14.0,0.839915206
35201035002,3520005,Toronto,535.0,Toronto,35,ON,0.917878409,0.928854346,0.848137605,0.164861899,0.9274818,7.0,9.0,10.0,0.932146628
35201035005,3520005,Toronto,535.0,Toronto,35,ON,0.843270508,0.897319052,0.799174027,0.163828103,0.897038381,7.0,9.0,14.0,0.856399502
35201036001,3520005,Toronto,535.0,Toronto,35,ON,0.779758824,0.839422578,0.742809072,0.14971805,0.842581762,8.0,10.0,16.0,0.802962107
35201038001,3520005,Toronto,535.0,Toronto,35,ON,0.818762611,0.87162691,0.771871419,0.152034568,0.873108919,10.0,11.0,12.0,0.828285131
35201038002,3520005,Toronto,535.0,Toronto,35,ON,0.900083267,0.931213281,0.841642409,0.162071192,0.93063291,9.0,10.0,11.0,0.90948748
35201039001,3520005,Toronto,535.0,Toronto,35,ON,0.754824919,0.794481426,0.693598415,0.139933707,0.793030381,8.0,13.0,14.0,0.768054491
35201039002,3520005,Toronto,535.0,Toronto,35,ON,0.756304446,0.795234556,0.696925509,0.139933707,0.793606016,8.0,10.0,13.0,0.773636479
35201039003,3520005,Toronto,535.0,Toronto,35,ON,0.834563725,0.866593734,0.774032845,0.151908724,0.864894743,10.0,12.0,12.0,0.849165643
35201039004,3520005,Toronto,535.0,Toronto,35,ON,0.793846086,0.829046306,0.733988266,0.145852156,0.827666982,7.0,9.0,13.0,0.812521724
35201039008,3520005,Toronto,535.0,Toronto,35,ON,0.833455079,0.862026822,0.771387835,0.154642429,0.860959677,10.0,11.0,12.0,0.853125531
35201040001,3520005,Toronto,535.0,Toronto,35,ON,0.671929716,0.695374066,0.594779622,0.117809576,0.687673586,8.0,14.0,15.0,0.660342103
35201040002,3520005,Toronto,535.0,Toronto,35,ON,0.651906876,0.692600999,0.590691122,0.121225755,0.686056005,8.0,15.0,17.0,0.662058561
35201040003,3520005,Toronto,535.0,Toronto,35,ON,0.717369738,0.77304228,0.665364532,0.135142789,0.771122056,6.0,14.0,15.0,0.730818574
35201041001,3520005,Toronto,535.0,Toronto,35,ON,0.696360947,0.723675333,0.616448012,0.118065101,0.715617067,6.0,12.0,15.0,0.665557666
35201041002,3520005,Toronto,535.0,Toronto,35,ON,0.750919852,0.8070369,0.703782878,0.129982549,0.80797249,0.0,6.0,12.0,0.75890558
35201044001,3520005,Toronto,535.0,Toronto,35,ON,0.636218445,0.664288047,0.562643644,0.113529041,0.654198972,10.0,17.0,17.0,0.613782305
35201044002,3520005,Toronto,535.0,Toronto,35,ON,0.654154063,0.695009162,0.588087942,0.117092396,0.688484576,8.0,16.0,16.0,0.643027806
35201044003,3520005,Toronto,535.0,Toronto,35,ON,0.699397166,0.743369974,0.634213393,0.130704213,0.73272058,6.0,17.0,18.0,0.693863241
35201044004,3520005,Toronto,535.0,Toronto,35,ON,0.620433823,0.678554046,0.564349852,0.118517346,0.674221314,0.0,19.0,20.0,0.614085198
35201045004,3520005,Toronto,535.0,Toronto,35,ON,0.614960862,0.676098883,0.560484952,0.118459201,0.670781431,5.0,19.0,20.0,0.607919202
35201045005,3520005,Toronto,535.0,Toronto,35,ON,0.633030044,0.694843916,0.578973828,0.122725701,0.688671057,4.0,18.0,19.0,0.626734289
35201046001,3520005,Toronto,535.0,Toronto,35,ON,0.638927909,0.696296379,0.581237931,0.126007324,0.688480456,8.0,19.0,20.0,0.639547462
35201046002,3520005,Toronto,535.0,Toronto,35,ON,0.657956353,0.708438072,0.597152061,0.124558676,0.696556763,3.0,19.0,19.0,0.653866436
35201047001,3520005,Toronto,535.0,Toronto,35,ON,0.674676196,0.728264167,0.614305689,0.129230333,0.721133632,10.0,17.0,20.0,0.672386874
35201047002,3520005,Toronto,535.0,Toronto,35,ON,0.688022141,0.73989719,0.626512162,0.130646812,0.731094102,10.0,16.0,19.0,0.686885146
35201048001,3520005,Toronto,535.0,Toronto,35,ON,0.689635515,0.748461026,0.633859318,0.130646812,0.739387163,13.0,15.0,17.0,0.688787455
35201048002,3520005,Toronto,535.0,Toronto,35,ON,0.652718168,0.717030562,0.60369857,0.124077463,0.708118531,13.0,15.0,17.0,0.656574582
35201049001,3520005,Toronto,535.0,Toronto,35,ON,0.67281741,0.726256693,0.617310094,0.128018525,0.715509978,10.0,15.0,17.0,0.67498297
35201049002,3520005,Toronto,535.0,Toronto,35,ON,0.615565853,0.686331579,0.570673351,0.116865144,0.676735958,12.0,15.0,18.0,0.614922628
35201049003,3520005,Toronto,535.0,Toronto,35,ON,0.544553611,0.621594831,0.508605038,0.1025995,0.604440726,11.0,16.0,19.0,0.54842358
35201049004,3520005,Toronto,535.0,Toronto,35,ON,0.642531617,0.70994803,0.604003411,0.120639602,0.703939328,10.0,14.0,15.0,0.655296949
35201050001,3520005,Toronto,535.0,Toronto,35,ON,0.711801315,0.773275365,0.668309683,0.132531742,0.767793357,12.0,14.0,14.0,0.730112724
35201050002,3520005,Toronto,535.0,Toronto,35,ON,0.744831191,0.801338222,0.701917607,0.137775429,0.796392846,11.0,12.0,15.0,0.77047154
35201051001,3520005,Toronto,535.0,Toronto,35,ON,0.743671659,0.793306576,0.690607512,0.138300691,0.790155524,11.0,15.0,15.0,0.75927731
35201052003,3520005,Toronto,535.0,Toronto,35,ON,0.739802485,0.788111849,0.687707231,0.141882229,0.786105,11.0,15.0,15.0,0.76231124
35201053001,3520005,Toronto,535.0,Toronto,35,ON,0.70345534,0.757912874,0.655052801,0.139774508,0.75706388,10.0,15.0,16.0,0.725491745
35201054001,3520005,Toronto,535.0,Toronto,35,ON,0.66223266,0.730989102,0.619572365,0.128323159,0.729838988,7.0,14.0,18.0,0.66983029
35201055002,3520005,Toronto,535.0,Toronto,35,ON,0.720843824,0.776668706,0.669099179,0.13642412,0.775077252,6.0,14.0,15.0,0.732627698
35201056002,3520005,Toronto,535.0,Toronto,35,ON,0.858625169,0.907609191,0.820445887,0.152365058,0.905046589,7.0,8.0,13.0,0.883763955
35201056003,3520005,Toronto,535.0,Toronto,35,ON,0.78793186,0.835222904,0.740277922,0.145105675,0.831866135,10.0,12.0,14.0,0.810945724
35201057001,3520005,Toronto,535.0,Toronto,35,ON,0.71506271,0.780313174,0.677784278,0.132520888,0.773995466,11.0,12.0,15.0,0.73756787
35201058001,3520005,Toronto,535.0,Toronto,35,ON,0.819704636,0.884220265,0.790629923,0.145117299,0.884486466,4.0,8.0,13.0,0.83582629
35201059001,3520005,Toronto,535.0,Toronto,35,ON,0.725945139,0.79222764,0.700604379,0.135005804,0.790386348,8.0,11.0,13.0,0.753531801
35201059002,3520005,Toronto,535.0,Toronto,35,ON,0.764214471,0.831720281,0.740073712,0.138553562,0.832773367,6.0,10.0,15.0,0.785582882
