DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRCODE,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_idx_caf,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5
35200099001,3520005,Toronto,535.0,Toronto,35,ON,0.091284987,0.04066468,0.041467474,0.0,0.28956817,0.010189627,3.547783333,7.06545,7.359166667
35200099002,3520005,Toronto,535.0,Toronto,35,ON,0.089380972,0.038787676,0.049476298,0.0,0.289983442,0.009929439,3.256266667,7.06765,7.194216667
35200100001,3520005,Toronto,535.0,Toronto,35,ON,0.090539221,0.04029694,0.041344342,0.0,0.28988944,0.010316018,3.8059,6.756766667,8.661016667
35200101001,3520005,Toronto,535.0,Toronto,35,ON,0.102601438,0.038085179,0.027174657,0.0,0.270547391,0.014563935,4.9657,6.624566667,11.35785
35200101002,3520005,Toronto,535.0,Toronto,35,ON,0.105642132,0.040563811,0.034881391,0.0,0.299535045,0.015003601,5.376183333,6.3711,11.79941667
35200101003,3520005,Toronto,535.0,Toronto,35,ON,0.103053758,0.03938484,0.027071262,0.0,0.269642355,0.014526485,5.049566667,6.70845,11.05496667
35200101004,3520005,Toronto,535.0,Toronto,35,ON,0.102294638,0.037735685,0.033853755,0.0,0.265249003,0.014293874,3.962466667,7.003216667,10.0139
35200102001,3520005,Toronto,535.0,Toronto,35,ON,0.09697565,0.045715975,0.029326227,0.0,0.260103208,0.01248434,3.73145,6.67885,7.697683333
35200103001,3520005,Toronto,535.0,Toronto,35,ON,0.09776335,0.042488372,0.029533426,0.0,0.251407882,0.012596553,3.277366667,6.224783333,8.345883333
35200103002,3520005,Toronto,535.0,Toronto,35,ON,0.097799989,0.044403918,0.029472003,0.0,0.284933486,0.012578618,3.62235,6.569766667,7.588583333
35200104001,3520005,Toronto,535.0,Toronto,35,ON,0.071595482,0.046565306,0.027583363,0.0,0.206278875,0.011140323,6.354766667,8.180933333,11.62536667
35200104002,3520005,Toronto,535.0,Toronto,35,ON,0.07157238,0.045801582,0.027471002,0.0,0.205005299,0.011071543,6.444566667,8.270733333,11.71516667
35200104003,3520005,Toronto,535.0,Toronto,35,ON,0.070644963,0.041883836,0.027210764,0.0,0.203492343,0.01104753,6.9944,8.302233333,11.74666667
35200104004,3520005,Toronto,535.0,Toronto,35,ON,0.102623387,0.041009863,0.029190311,0.0,0.22301339,0.015644529,4.803516667,6.012533333,8.42765
35200105001,3520005,Toronto,535.0,Toronto,35,ON,0.093794264,0.047578993,0.02859228,0.0,0.218777581,0.015255666,5.955733333,7.16475,9.57985
35200105003,3520005,Toronto,535.0,Toronto,35,ON,0.093982071,0.044584308,0.0274588,0.0,0.216048278,0.01531984,6.841,8.050016667,10.46511667
35200105004,3520005,Toronto,535.0,Toronto,35,ON,0.092505824,0.046594847,0.025972465,0.0,0.221789665,0.015608178,8.065283333,9.2743,1000.0
35200105005,3520005,Toronto,535.0,Toronto,35,ON,0.094425709,0.044389255,0.027131017,0.0,0.216285971,0.015380291,7.105183333,8.314216667,8.9158
35200105006,3520005,Toronto,535.0,Toronto,35,ON,0.094244765,0.043794554,0.027116653,0.0,0.216112209,0.015367935,7.11685,8.325866667,8.927466667
35200105007,3520005,Toronto,535.0,Toronto,35,ON,0.087206516,0.050753482,0.025392319,0.0,0.219027585,0.008867461,8.587216667,1000.0,1000.0
35200106002,3520005,Toronto,535.0,Toronto,35,ON,0.070352536,0.055222145,0.027698904,0.0,0.205405673,0.01088697,4.760566667,6.73235,1000.0
35200106003,3520005,Toronto,535.0,Toronto,35,ON,0.086726985,0.049477294,0.025702485,0.0,0.218794767,0.015551195,8.295166667,8.3228,10.10578333
35200106004,3520005,Toronto,535.0,Toronto,35,ON,0.083886993,0.049682392,0.027737781,0.0,0.206994995,0.014228411,5.992316667,7.306566667,1000.0
35200106005,3520005,Toronto,535.0,Toronto,35,ON,0.084182558,0.047510206,0.027763449,0.0,0.207666811,0.014294686,6.059683333,9.0498,1000.0
35200107001,3520005,Toronto,535.0,Toronto,35,ON,0.079703106,0.055765165,0.032589455,0.0,0.190647276,0.008686164,8.891083333,10.47946667,1000.0
35200107002,3520005,Toronto,535.0,Toronto,35,ON,0.078681259,0.050286696,0.032282904,0.0,0.187933075,0.008562501,9.099,10.68738333,1000.0
35200108001,3520005,Toronto,535.0,Toronto,35,ON,0.076790483,0.054199579,0.032425893,0.0,0.160084426,0.008129956,8.448116667,9.48705,1000.0
35200108002,3520005,Toronto,535.0,Toronto,35,ON,0.078104324,0.05574433,0.032567969,0.0,0.161149808,0.008184064,9.390866667,1000.0,1000.0
35200109001,3520005,Toronto,535.0,Toronto,35,ON,0.075838029,0.064259058,0.009725652,0.0,0.144271849,0.007480822,7.54505,9.526866667,9.800916667
35200109002,3520005,Toronto,535.0,Toronto,35,ON,0.077682833,0.060774753,0.024847428,0.0,0.175039376,0.008075984,8.731933333,8.938233333,1000.0
35200109003,3520005,Toronto,535.0,Toronto,35,ON,0.078999092,0.058870519,0.025321149,0.0,0.164594794,0.008235437,8.7529,8.969216667,1000.0
35200110001,3520005,Toronto,535.0,Toronto,35,ON,0.039511887,0.06231636,0.016922505,0.0,0.155601043,0.007716897,9.350416667,10.41998333,1000.0
35200111001,3520005,Toronto,535.0,Toronto,35,ON,0.039123465,0.064646965,0.009529483,0.0,0.155000077,0.007537806,9.0157,9.690883333,1000.0
35200111002,3520005,Toronto,535.0,Toronto,35,ON,0.036634474,0.0589627,0.01672313,0.0,0.153919761,0.007727748,9.330033333,1000.0,1000.0
35200111003,3520005,Toronto,535.0,Toronto,35,ON,0.036675999,0.058916372,0.016720394,0.0,0.154051924,0.007748863,9.290466667,1000.0,1000.0
35200112003,3520005,Toronto,535.0,Toronto,35,ON,0.038714691,0.056055212,0.016516725,0.0,0.140780705,0.007765005,7.355316667,9.617866667,1000.0
35200112004,3520005,Toronto,535.0,Toronto,35,ON,0.040004145,0.061538597,0.017157638,0.0,0.138186148,0.008272202,6.433716667,8.696266667,1000.0
35200112005,3520005,Toronto,535.0,Toronto,35,ON,0.081561036,0.056210445,0.032745907,0.0,0.169026205,0.008726794,7.774583333,1000.0,1000.0
35200112007,3520005,Toronto,535.0,Toronto,35,ON,0.039011636,0.061289914,0.01693987,0.0,0.137177611,0.007876098,7.171033333,1000.0,1000.0
35200112008,3520005,Toronto,535.0,Toronto,35,ON,0.038250043,0.057070078,0.016947015,0.0,0.135354482,0.00807399,6.789516667,9.052066667,1000.0
35200114001,3520005,Toronto,535.0,Toronto,35,ON,0.082259705,0.046931308,0.033034726,0.0,0.191455805,0.008565018,6.506166667,8.031566667,10.2941
35200115001,3520005,Toronto,535.0,Toronto,35,ON,0.090501604,0.045542938,0.048260292,0.0,0.241992985,0.008779371,6.499666667,7.58965,7.978483333
35200115002,3520005,Toronto,535.0,Toronto,35,ON,0.092280768,0.045372825,0.048989189,0.0,0.24137304,0.008817859,5.84505,6.935033333,8.8215
35200115003,3520005,Toronto,535.0,Toronto,35,ON,0.090380034,0.045399508,0.048296827,0.0,0.241574231,0.00878873,6.385283333,7.47525,8.066866667
35200116001,3520005,Toronto,535.0,Toronto,35,ON,0.089484991,0.045203381,0.040401375,0.0,0.222660448,0.008590875,5.9717,7.061666667,8.84705
35200116002,3520005,Toronto,535.0,Toronto,35,ON,0.089909866,0.050770622,0.040495908,0.0,0.22345142,0.008621398,5.920283333,7.01025,8.795633333
35200117001,3520005,Toronto,535.0,Toronto,35,ON,0.042115966,0.051040372,0.026009895,0.0,0.186164371,0.008335612,5.566116667,6.236616667,9.693316667
35200117002,3520005,Toronto,535.0,Toronto,35,ON,0.082753695,0.046327797,0.033634991,0.0,0.193137952,0.008795591,5.761933333,8.050366667,10.31291667
35200117003,3520005,Toronto,535.0,Toronto,35,ON,0.040966052,0.048320744,0.025828486,0.0,0.184181521,0.008337667,6.03,6.233033333,10.1572
35200118002,3520005,Toronto,535.0,Toronto,35,ON,0.043536012,0.050996364,0.033086788,0.0,0.19474626,0.010764609,4.48145,6.95095,9.555533333
35200118005,3520005,Toronto,535.0,Toronto,35,ON,0.043373065,0.057075273,0.034096586,0.0,0.19247522,0.0110948,4.3584,6.432766667,7.899266667
35200119003,3520005,Toronto,535.0,Toronto,35,ON,0.039450114,0.050848684,0.033157734,0.0,0.169906686,0.007911429,5.420883333,7.4352,9.334783333
35200120001,3520005,Toronto,535.0,Toronto,35,ON,0.093901149,0.041105422,0.05645792,0.0,0.223247175,0.008362331,6.61895,6.837583333,7.5152
35200120002,3520005,Toronto,535.0,Toronto,35,ON,0.103918874,0.039438418,0.02718357,0.0,0.224287246,0.015394116,6.06825,6.709033333,9.2934
35200120006,3520005,Toronto,535.0,Toronto,35,ON,0.095604568,0.043979686,0.056738249,0.0,0.271522706,0.007961154,4.912533333,6.589783333,6.700983333
35200121001,3520005,Toronto,535.0,Toronto,35,ON,0.091829203,0.046964319,0.039952151,0.0,0.244224893,0.008394095,7.137516667,7.543266667,7.700483333
35200121002,3520005,Toronto,535.0,Toronto,35,ON,0.093870405,0.050715287,0.056112992,0.0,0.247763182,0.008500958,6.8833,7.116283333,7.335066667
35200123001,3520005,Toronto,535.0,Toronto,35,ON,0.093728303,0.042878575,0.032192304,0.0,0.207214881,0.014554906,6.566333333,9.148266667,9.1759
35200123002,3520005,Toronto,535.0,Toronto,35,ON,0.095829462,0.040380115,0.025474458,0.0,0.216298998,0.014686726,7.25215,8.974883333,1000.0
35200124001,3520005,Toronto,535.0,Toronto,35,ON,0.093047957,0.039746566,0.047735986,0.0,0.251745198,0.01196941,2.2489,7.586333333,7.712883333
35200124002,3520005,Toronto,535.0,Toronto,35,ON,0.093005893,0.042205685,0.04808838,0.0,0.266501741,0.012103724,2.087083333,7.424516667,7.551083333
35200125001,3520005,Toronto,535.0,Toronto,35,ON,0.100237027,0.033202619,0.046869312,0.0,0.258021587,0.014208868,4.433316667,7.8611,9.375833333
35200125002,3520005,Toronto,535.0,Toronto,35,ON,0.100059298,0.040132267,0.047174443,0.0,0.253872389,0.013936338,4.417666667,7.845466667,9.9066
35200125003,3520005,Toronto,535.0,Toronto,35,ON,0.095562435,0.040441146,0.052505277,0.0,0.237102736,0.006771485,3.759266667,8.578716667,9.588666667
35200126001,3520005,Toronto,535.0,Toronto,35,ON,0.022708129,0.066986795,0.016634638,0.0,0.16910332,0.006444251,8.335033333,10.5525,1000.0
35200126002,3520005,Toronto,535.0,Toronto,35,ON,0.024291259,0.070619656,0.009845591,0.0,0.150841631,0.006789998,7.2754,10.01961667,1000.0
35200127003,3520005,Toronto,535.0,Toronto,35,ON,0.063937535,0.064085853,0.026460942,0.0,0.159183093,0.006795205,6.06395,10.67503333,1000.0
35200127004,3520005,Toronto,535.0,Toronto,35,ON,0.062813852,0.067578395,0.009788207,0.0,0.14950969,0.006730041,7.404,10.14821667,1000.0
35200128001,3520005,Toronto,535.0,Toronto,35,ON,0.060603772,0.059290693,0.027155874,0.0,0.154410064,0.007353297,3.8812,7.090116667,10.0442
35200128002,3520005,Toronto,535.0,Toronto,35,ON,0.061619871,0.066032894,0.010804472,0.0,0.142923835,0.006809953,5.230783333,7.476783333,1000.0
35200128003,3520005,Toronto,535.0,Toronto,35,ON,0.063053539,0.058175231,0.026893538,0.0,0.168949508,0.007345989,4.2646,6.707883333,1000.0
35200133001,3520005,Toronto,535.0,Toronto,35,ON,0.061319551,0.050742049,0.02654936,0.0,0.157137811,0.012943832,3.367416667,6.219333333,9.87485
35200133002,3520005,Toronto,535.0,Toronto,35,ON,0.064902654,0.055962569,0.02694886,0.0,0.171053135,0.007232255,3.72495,6.576866667,1000.0
35200134001,3520005,Toronto,535.0,Toronto,35,ON,0.064802808,0.051946936,0.026984134,0.0,0.147338234,0.013057963,4.17075,6.006966667,1000.0
35200134002,3520005,Toronto,535.0,Toronto,35,ON,0.067882771,0.043497432,0.02705832,0.0,0.188427149,0.013133203,3.59,4.85105,1000.0
35200134003,3520005,Toronto,535.0,Toronto,35,ON,0.066942647,0.049623214,0.026918698,0.0,0.188932275,0.013023994,3.9128,5.173833333,1000.0
35200134004,3520005,Toronto,535.0,Toronto,35,ON,0.069530063,0.039526705,0.027214613,0.0,0.189862415,0.013422079,3.53205,4.319516667,8.773616667
35200134005,3520005,Toronto,535.0,Toronto,35,ON,0.072281492,0.044574771,0.027380017,0.0,0.214504463,0.010693996,3.2372,3.875233333,7.78065
35200135001,3520005,Toronto,535.0,Toronto,35,ON,0.065709956,0.041471865,0.026595541,0.0,0.138092196,0.013108844,3.28555,5.6779,1000.0
35200135002,3520005,Toronto,535.0,Toronto,35,ON,0.063601915,0.042044905,0.02651493,0.0,0.17314756,0.013086087,2.441816667,4.624583333,9.371483333
35200136001,3520005,Toronto,535.0,Toronto,35,ON,0.060607425,0.041797038,0.025920346,0.0,0.112181662,0.013621007,2.195916667,4.89275,8.405033333
35200136002,3520005,Toronto,535.0,Toronto,35,ON,0.061124765,0.040393717,0.025495642,0.0,0.083905962,0.013230883,4.667466667,7.876266667,1000.0
35200137001,3520005,Toronto,535.0,Toronto,35,ON,0.055621221,0.044175308,0.040910055,0.0,0.11294959,0.006980508,3.114783333,7.013766667,10.00636667
35200137002,3520005,Toronto,535.0,Toronto,35,ON,0.059783427,0.044419557,0.041817197,0.0,0.109122603,0.007188808,1.8945,5.793483333,8.786083333
35200138001,3520005,Toronto,535.0,Toronto,35,ON,0.059030866,0.049552276,0.0260824,0.0,0.145490084,0.007156932,2.3322,6.231183333,1000.0
35200139003,3520005,Toronto,535.0,Toronto,35,ON,0.016802774,0.027455364,0.024386128,0.0,0.061043692,0.0036595,3.494616667,4.652233333,4.727683333
35200139005,3520005,Toronto,535.0,Toronto,35,ON,0.019423421,0.041447234,0.026913683,0.0,0.077153163,0.007054247,2.1713,5.578066667,7.230833333
35200139006,3520005,Toronto,535.0,Toronto,35,ON,0.05780076,0.036418757,0.02506302,0.0,0.081388941,0.01322861,0.0,4.337133333,6.891566667
35200139007,3520005,Toronto,535.0,Toronto,35,ON,0.057442814,0.039549018,0.024482152,0.0,0.08009746,0.012894808,4.756,7.787733333,1000.0
35200139019,3520005,Toronto,535.0,Toronto,35,ON,0.016655075,0.029451318,0.027199719,0.0,0.078462798,0.0045179,4.853783333,5.1697,7.472566667
35200139020,3520005,Toronto,535.0,Toronto,35,ON,0.01482357,0.022469559,0.026319688,0.0,0.064848362,0.004297989,3.775766667,4.091683333,6.394566667
35200139021,3520005,Toronto,535.0,Toronto,35,ON,0.01720881,0.040052507,0.036017078,0.0,0.085982328,0.005557225,5.401466667,7.0186,7.4031
35200139022,3520005,Toronto,535.0,Toronto,35,ON,0.018366551,0.038835181,0.036022733,0.0,0.085987641,0.005645201,5.173716667,7.194583333,7.5791
35200140002,3520005,Toronto,535.0,Toronto,35,ON,0.01614515,0.025809447,0.007465259,0.0,0.059819749,0.008873815,0.0,3.21885,4.648083333
35200140004,3520005,Toronto,535.0,Toronto,35,ON,0.053834147,0.032460813,0.023310159,0.0,0.101329784,0.012745302,1.323666667,2.32,4.874433333
35200140005,3520005,Toronto,535.0,Toronto,35,ON,0.064881454,0.039582671,0.025855149,0.0,0.121894295,0.013888935,1.9483,3.582866667,7.617516667
35200140006,3520005,Toronto,535.0,Toronto,35,ON,0.065178233,0.042047038,0.026701994,0.0,0.174548072,0.013162648,2.561333333,4.709583333,9.216833333
35200140007,3520005,Toronto,535.0,Toronto,35,ON,0.06932259,0.043869193,0.027155266,0.0,0.178139484,0.013377698,3.580083333,4.36755,8.82165
35200140008,3520005,Toronto,535.0,Toronto,35,ON,0.062239324,0.03844865,0.017971549,0.0,0.149887662,0.012014499,3.2303,6.37155,7.476833333
35200140010,3520005,Toronto,535.0,Toronto,35,ON,0.016549632,0.034984498,0.0,0.0,0.094660041,0.0,2.184983333,2.4309,6.255333333
35200140011,3520005,Toronto,535.0,Toronto,35,ON,0.015905803,0.065245346,0.0,0.0,0.097295586,0.0,2.322433333,3.741266667,6.97085
35200140015,3520005,Toronto,535.0,Toronto,35,ON,0.013989761,0.024879253,0.016898421,0.0,0.069899892,0.003838712,3.855183333,6.473966667,9.143916667
35200141001,3520005,Toronto,535.0,Toronto,35,ON,0.066331678,0.041617699,0.026907265,0.0,0.187190882,0.010713228,2.475716667,5.038783333,6.72225
35200142001,3520005,Toronto,535.0,Toronto,35,ON,0.06131134,0.036591623,0.025808129,0.0,0.15589068,0.013115447,0.0,3.934583333,5.2879
35200142002,3520005,Toronto,535.0,Toronto,35,ON,0.061543015,0.036006244,0.025605963,0.0,0.154382574,0.01286276,2.218566667,3.668416667,7.021183333
35200143001,3520005,Toronto,535.0,Toronto,35,ON,0.06211884,0.101604149,0.108627206,0.0,0.32310626,0.008378157,2.712116667,3.79965,4.202983333
35200143002,3520005,Toronto,535.0,Toronto,35,ON,0.065451602,0.106311223,0.103074956,0.0,0.335885935,0.00897897,0.0,1.947833333,2.763566667
35200144001,3520005,Toronto,535.0,Toronto,35,ON,0.065453402,0.08647369,0.095044821,0.0,0.323616374,0.015287232,2.352316667,3.439866667,3.843183333
35200144002,3520005,Toronto,535.0,Toronto,35,ON,0.07137994,0.107987253,0.104441994,0.0,0.325045475,0.009183928,1.005966667,1.727633333,1.8217
35200144003,3520005,Toronto,535.0,Toronto,35,ON,0.067270826,0.10619045,0.112481728,0.0,0.338242392,0.0092548,0.8945,1.616166667,1.710233333
35200145001,3520005,Toronto,535.0,Toronto,35,ON,0.05556335,0.108934017,0.112066841,0.0,0.340146403,0.006361085,0.889566667,1.2003,1.934483333
35200145002,3520005,Toronto,535.0,Toronto,35,ON,0.067275176,0.102600943,0.103215876,0.0,0.333521889,0.009281049,1.248866667,1.5596,2.105183333
35200146002,3520005,Toronto,535.0,Toronto,35,ON,0.057623237,0.100498236,0.121625539,0.0,0.337857407,0.006557145,0.4494,0.575966667,2.1869
35200146003,3520005,Toronto,535.0,Toronto,35,ON,0.06506348,0.106094649,0.12003173,0.0,0.333814434,0.006352814,0.908433333,1.035,2.645933333
35200147001,3520005,Toronto,535.0,Toronto,35,ON,0.076715658,0.121136584,0.086801558,0.0,0.316652161,0.005875533,2.0409,2.124083333,2.167466667
35200147002,3520005,Toronto,535.0,Toronto,35,ON,0.077868903,0.121144338,0.102766724,0.0,0.321627651,0.006068438,1.572483333,1.69905,2.5478
35200147003,3520005,Toronto,535.0,Toronto,35,ON,0.07713541,0.123787182,0.094811484,0.0,0.288294415,0.013117107,2.877133333,2.89345,3.020016667
35200147004,3520005,Toronto,535.0,Toronto,35,ON,0.082114904,0.122217128,0.101750966,0.0,0.313337866,0.013189073,2.5286,3.106983333,3.23355
35200148001,3520005,Toronto,535.0,Toronto,35,ON,0.089132345,0.121670252,0.111101952,0.0,0.303681632,0.006685888,2.8982,3.024766667,3.502483333
35200148002,3520005,Toronto,535.0,Toronto,35,ON,0.083295159,0.118554355,0.111898877,0.0,0.294601172,0.012343991,4.111483333,4.23805,4.715766667
35200149001,3520005,Toronto,535.0,Toronto,35,ON,0.09020851,0.125171617,0.128088579,0.0,0.332715808,0.012858221,3.679633333,3.8062,4.283916667
35200149002,3520005,Toronto,535.0,Toronto,35,ON,0.085774005,0.1188323,0.123840317,0.0,0.315751975,0.011595802,4.713483333,4.763133333,4.8897
35200149003,3520005,Toronto,535.0,Toronto,35,ON,0.086470548,0.118226897,0.124435118,0.0,0.329108209,0.012634245,4.211483333,5.4148,5.541366667
35200150001,3520005,Toronto,535.0,Toronto,35,ON,0.07961255,0.117710698,0.110197563,0.0,0.299938865,0.006603487,3.078016667,3.204583333,3.6823
35200161001,3520005,Toronto,535.0,Toronto,35,ON,0.068995682,0.092580569,0.0973735,0.0,0.329962676,0.020033555,4.662666667,6.212366667,6.8238
35200161002,3520005,Toronto,535.0,Toronto,35,ON,0.06864334,0.092018371,0.081977026,0.0,0.306057056,0.019980131,4.380733333,5.930433333,7.13875
35200162001,3520005,Toronto,535.0,Toronto,35,ON,0.069943421,0.093044438,0.082198719,0.0,0.311280345,0.020299916,4.101766667,5.651466667,6.951483333
35200163001,3520005,Toronto,535.0,Toronto,35,ON,0.069776077,0.086982769,0.081819012,0.0,0.283960635,0.020417068,4.43895,5.98865,7.045716667
35200163002,3520005,Toronto,535.0,Toronto,35,ON,0.0707532,0.088296307,0.082421669,0.0,0.308635291,0.020546669,4.670916667,6.220616667,6.687066667
35200163003,3520005,Toronto,535.0,Toronto,35,ON,0.072937687,0.104370533,0.082082858,0.0,0.303581169,0.020232482,3.494233333,5.771716667,7.749983333
35200163004,3520005,Toronto,535.0,Toronto,35,ON,0.074351144,0.098095967,0.07968958,0.079155409,0.338138175,0.019196491,3.317483333,6.167466667,8.145733333
35200164001,3520005,Toronto,535.0,Toronto,35,ON,0.069758835,0.08081255,0.073665632,0.084520213,0.29031807,0.019824153,5.064883333,7.1741,7.342383333
35200164002,3520005,Toronto,535.0,Toronto,35,ON,0.070068506,0.085828784,0.073467014,0.084394255,0.302424771,0.019899974,4.611383333,6.888883333,7.4248
35200164003,3520005,Toronto,535.0,Toronto,35,ON,0.070036761,0.085864616,0.073829387,0.083971455,0.303323391,0.020062622,4.673766667,6.8608,7.236316667
35200165001,3520005,Toronto,535.0,Toronto,35,ON,0.065257308,0.079431423,0.071791012,0.081819767,0.278608685,0.020433102,5.585133333,7.11865,7.717166667
35200165002,3520005,Toronto,535.0,Toronto,35,ON,0.057858146,0.064895599,0.070770848,0.080936217,0.276085296,0.02016128,5.3513,7.433516667,8.032033333
35200165003,3520005,Toronto,535.0,Toronto,35,ON,0.068143194,0.085530656,0.075531195,0.088134316,0.307195818,0.020289958,5.844533333,6.33125,7.182183333
35200166001,3520005,Toronto,535.0,Toronto,35,ON,0.057355751,0.076588297,0.085668456,0.0,0.303644084,0.020733827,4.843166667,7.9621,8.097483333
35200166002,3520005,Toronto,535.0,Toronto,35,ON,0.05913054,0.080956582,0.093436873,0.0,0.312053926,0.020197192,5.42195,7.657316667,7.872116667
35200166003,3520005,Toronto,535.0,Toronto,35,ON,0.068997335,0.098334988,0.102335211,0.0,0.364306623,0.02061368,5.303583333,5.595766667,6.029866667
35200166004,3520005,Toronto,535.0,Toronto,35,ON,0.069407318,0.084871975,0.077066874,0.0,0.273378409,0.020733022,5.806533333,5.900166667,6.0984
35200167002,3520005,Toronto,535.0,Toronto,35,ON,0.036351312,0.048687753,0.067997368,0.0,0.232555559,0.020322642,3.089683333,7.39995,7.39995
35200167003,3520005,Toronto,535.0,Toronto,35,ON,0.050745252,0.06958148,0.084115718,0.0,0.307300926,0.020968922,3.126983333,7.225216667,8.473166667
35200167004,3520005,Toronto,535.0,Toronto,35,ON,0.058426127,0.075966938,0.085969733,0.0,0.305265776,0.020844559,4.765933333,7.884866667,8.02025
35200167005,3520005,Toronto,535.0,Toronto,35,ON,0.034628472,0.056256694,0.081029634,0.0,0.289262237,0.020324006,1.971433333,7.37035,8.026466667
35200167006,3520005,Toronto,535.0,Toronto,35,ON,0.04007767,0.061877827,0.084671709,0.0,0.323312867,0.021532638,3.162033333,7.24255,8.460416667
35200167007,3520005,Toronto,535.0,Toronto,35,ON,0.034742364,0.056638644,0.081367826,0.0,0.28024992,0.020452851,1.833066667,7.278716667,9.353583333
